Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2021-09-26;37,00;10,00;13,00;13,00;3,00;25,00;3,00;5,00;8,00;2,00;25,00;100,00;8,00;1,85;1,85;74,00;3,70;0,00;12,00;15,00;3,00
2021-10-03;30,00;15,00;3,00;12,00;12,00;25,00;3,00;2,00;10,00;0,00;32,00;74,00;3,00;1,88;0,00;63,75;0,00;0,00;3,00;5,00;5,00
2021-10-10;21,00;9,00;10,00;5,00;5,00;17,00;7,00;2,00;9,00;3,00;32,00;82,00;5,00;0,00;3,50;59,50;0,00;0,00;10,00;2,00;24,00
2021-10-17;38,00;8,00;19,00;7,00;2,00;27,00;5,00;5,00;19,00;7,00;41,00;89,00;5,00;1,73;1,73;72,55;6,91;0,00;7,00;8,00;12,00
2021-10-24;34,00;5,00;20,00;3,00;5,00;22,00;7,00;3,00;10,00;2,00;27,00;89,00;7,00;0,00;1,70;78,20;3,40;0,00;7,00;10,00;17,00
2021-10-31;34,00;10,00;24,00;5,00;3,00;21,00;3,00;0,00;10,00;5,00;27,00;83,00;7,00;1,70;1,70;81,60;6,80;2,00;9,00;9,00;7,00
2021-11-07;37,00;14,00;12,00;5,00;0,00;22,00;3,00;3,00;7,00;7,00;37,00;58,00;12,00;1,68;1,68;53,82;1,68;0,00;15,00;3,00;7,00
2021-11-14;34,00;3,00;17,00;3,00;2,00;8,00;0,00;0,00;2,00;3,00;25,00;51,00;5,00;0,00;0,00;68,00;3,78;0,00;13,00;0,00;17,00
2021-11-21;33,00;7,00;17,00;7,00;2,00;9,00;3,00;2,00;9,00;2,00;13,00;66,00;5,00;0,00;0,00;47,67;1,83;0,00;17,00;3,00;3,00
2021-11-28;23,00;8,00;13,00;2,00;2,00;3,00;2,00;2,00;2,00;0,00;19,00;32,00;0,00;0,00;1,92;57,50;0,00;0,00;8,00;3,00;5,00
2021-12-05;27,00;2,00;7,00;3,00;2,00;12,00;5,00;0,00;3,00;3,00;24,00;66,00;0,00;0,00;3,38;30,38;0,00;0,00;27,00;3,00;7,00
2021-12-12;22,00;7,00;12,00;2,00;2,00;3,00;3,00;0,00;7,00;2,00;14,00;38,00;2,00;0,00;0,00;58,67;0,00;0,00;24,00;3,00;2,00
2021-12-19;26,00;5,00;24,00;0,00;0,00;2,00;2,00;2,00;2,00;0,00;21,00;15,00;4,00;0,00;0,00;44,57;0,00;0,00;7,00;2,00;4,00
2021-12-26;28,00;7,00;14,00;2,00;0,00;3,00;0,00;2,00;2,00;0,00;18,00;38,00;2,00;1,75;0,00;59,50;0,00;0,00;9,00;2,00;3,00
2022-01-02;28,00;10,00;13,00;2,00;3,00;2,00;0,00;0,00;0,00;0,00;23,00;30,00;2,00;1,75;0,00;45,50;0,00;0,00;8,00;7,00;3,00
2022-01-09;31,00;5,00;8,00;2,00;2,00;10,00;3,00;0,00;0,00;0,00;12,00;63,00;0,00;0,00;0,00;62,00;0,00;2,00;12,00;5,00;3,00
2022-01-16;41,00;0,00;2,00;0,00;0,00;2,00;0,00;2,00;2,00;0,00;12,00;41,00;0,00;0,00;0,00;55,91;1,86;0,00;10,00;2,00;8,00
2022-01-23;42,00;7,00;10,00;0,00;0,00;10,00;2,00;9,00;3,00;2,00;11,00;21,00;0,00;0,00;1,75;63,00;0,00;0,00;3,00;2,00;2,00
2022-01-30;39,00;5,00;12,00;0,00;0,00;5,00;2,00;2,00;2,00;2,00;24,00;51,00;0,00;0,00;0,00;56,73;1,77;0,00;4,00;0,00;2,00
2022-02-06;41,00;4,00;11,00;0,00;0,00;4,00;2,00;0,00;0,00;0,00;20,00;34,00;0,00;0,00;0,00;48,45;0,00;0,00;14,00;4,00;7,00
2022-02-13;41,00;12,00;5,00;5,00;4,00;0,00;2,00;2,00;2,00;5,00;19,00;66,00;2,00;1,86;3,73;52,18;1,86;2,00;11,00;5,00;2,00
2022-02-20;52,00;12,00;9,00;2,00;2,00;0,00;0,00;0,00;0,00;5,00;16,00;52,00;2,00;3,47;0,00;65,87;0,00;0,00;5,00;3,00;0,00
2022-02-27;28,00;4,00;18,00;0,00;0,00;6,00;0,00;4,00;2,00;2,00;4,00;52,00;2,00;3,50;3,50;56,00;0,00;4,00;6,00;4,00;6,00
